"respondent_id","age_group","gender","education","region","completion_time_sec","attention_check","q1","q2","q3","q4","q5","q6","q7","q8","q9","q10","flag_duplicate_id","flag_fast_response","item_missing_rate","flag_high_missingness","unique_likert_values","flag_straight_lining","flag_attention_check_failed","quality_flag_count","exclude_from_analysis","weight_raw","weight_trimmed"
"R00549","45-64","Male","Some college","Midwest",159,"Correct",3,4,3,1,4,NA,NA,1,4,3,FALSE,FALSE,0.2,FALSE,3,FALSE,FALSE,0,FALSE,1.41536286940797,1.41536286940797
"R00550","30-44","Female","Bachelor's","West",901,"Correct",4,5,4,5,4,NA,4,1,1,2,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,0.401560799478044,0.401560799478044
"R00551","45-64","Female","Graduate","Midwest",481,"Correct",4,5,4,3,4,4,3,4,5,4,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,0.950703807680351,0.950703807680351
"R00552","30-44","Female","Graduate","South",779,"Correct",1,3,4,4,5,4,1,5,5,1,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.489164666557602,0.489164666557602
"R00553","18-29","Female","High school or less","South",1177,"Correct",2,5,4,3,1,4,3,4,4,3,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.822173273538629,0.822173273538629
"R00554","30-44","Male","Bachelor's","South",784,"Correct",3,3,1,4,2,2,3,5,2,5,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.537184555297954,0.537184555297954
"R00555","30-44","Female","Graduate","South",1381,"Correct",4,5,2,2,4,4,4,3,3,2,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.489164666557602,0.489164666557602
"R00556","18-29","Female","Bachelor's","West",623,"Correct",2,5,2,5,4,5,NA,4,4,4,FALSE,FALSE,0.1,FALSE,3,FALSE,FALSE,0,FALSE,0.353837803050166,0.353837803050166
"R00557","30-44","Female","Graduate","South",149,"Correct",4,4,1,1,2,4,4,4,3,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.489164666557602,0.489164666557602
"R00558","45-64","Male","High school or less","South",319,"Correct",3,5,5,4,4,NA,3,1,3,4,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,2.42589945376964,2.42589945376964
"R00559","30-44","Female","High school or less","Midwest",776,"Correct",4,5,3,5,3,5,4,4,4,3,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,0.933061855419799,0.933061855419799
"R00560","30-44","Other","High school or less","South",320,"Correct",4,4,4,4,3,2,3,1,4,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.346126181716786,0.346126181716786
"R00561","45-64","Female","Bachelor's","South",540,"Correct",2,2,2,3,5,NA,3,3,3,4,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,0.78044349311969,0.78044349311969
"R00562","45-64","Female","Some college","South",324,"Correct",4,3,3,NA,3,4,2,3,2,5,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,1.05802417397455,1.05802417397455
"R00563","45-64","Male","Some college","South",558,"Correct",4,4,4,2,5,1,2,NA,1,4,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,1.41536286940797,1.41536286940797
"R00564","18-29","Female","Bachelor's","Midwest",430,"Correct",2,4,4,NA,2,4,5,4,5,1,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,0.353837803050166,0.353837803050166
"R00565","30-44","Male","High school or less","Northeast",419,"Correct",4,2,4,4,4,5,1,NA,4,3,FALSE,FALSE,0.1,FALSE,5,FALSE,FALSE,0,FALSE,1.24819558712073,1.24819558712073
"R00566","18-29","Female","High school or less","Northeast",605,"Correct",3,4,3,4,2,5,4,5,1,4,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.822173273538629,0.822173273538629
"R00567","18-29","Male","Bachelor's","Midwest",970,"Correct",5,5,3,3,4,3,5,4,2,5,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.473343521394948,0.473343521394948
"R00568","18-29","Female","Bachelor's","Northeast",339,"Correct",2,4,2,1,4,4,5,3,2,5,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.353837803050166,0.353837803050166
"R00569","18-29","Male","Graduate","South",223,"Correct",4,4,3,4,2,5,1,4,2,3,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.576607393229926,0.576607393229926
"R00570","30-44","Male","Some college","West",812,"Correct",5,2,2,3,5,2,4,3,4,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.728245222622209,0.728245222622209
"R00571","18-29","Female","Graduate","South",198,"Correct",5,3,5,4,4,4,3,3,4,4,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,0.431030496924718,0.431030496924718
"R00572","45-64","Female","High school or less","Midwest",517,"Correct",2,1,NA,3,5,2,5,4,5,1,FALSE,FALSE,0.1,FALSE,5,FALSE,FALSE,0,FALSE,1.81342913622818,1.81342913622818
"R00573","30-44","Female","High school or less","Midwest",659,"Correct",5,3,4,5,4,2,4,3,5,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.933061855419799,0.933061855419799
"R00574","30-44","Female","Bachelor's","South",491,"Correct",2,3,3,4,1,1,4,4,3,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.401560799478044,0.401560799478044
"R00575","30-44","Male","High school or less","Northeast",1200,"Correct",5,2,1,4,5,4,1,4,3,4,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,1.24819558712073,1.24819558712073
"R00576","30-44","Female","High school or less","South",406,"Incorrect",5,4,5,3,4,5,2,4,2,3,FALSE,FALSE,0,FALSE,4,FALSE,TRUE,1,FALSE,0.933061855419799,0.933061855419799
"R00577","45-64","Female","Some college","West",813,"Correct",NA,5,4,4,4,4,3,NA,3,5,FALSE,FALSE,0.2,FALSE,3,FALSE,FALSE,0,FALSE,1.05802417397455,1.05802417397455
"R00578","18-29","Female","Bachelor's","Midwest",952,"Correct",4,4,4,1,2,4,3,2,3,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.353837803050166,0.353837803050166
"R00579","18-29","Male","Graduate","South",422,"Correct",3,1,4,4,1,4,4,5,NA,4,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,0.576607393229926,0.576607393229926
"R00580","18-29","Female","Some college","Northeast",591,"Correct",4,3,5,3,2,4,4,2,2,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.479687450268365,0.479687450268365
"R00581","45-64","Male","Bachelor's","Midwest",281,"Correct",4,5,2,3,1,2,4,3,4,3,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,1.04403166676533,1.04403166676533
"R00582","18-29","Female","Graduate","South",854,"Correct",4,4,2,3,4,3,4,4,5,5,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.431030496924718,0.431030496924718
"R00583","30-44","Male","Some college","South",639,"Correct",4,4,5,4,3,4,2,4,4,1,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.728245222622209,0.728245222622209
"R00584","30-44","Male","High school or less","Northeast",171,"Correct",4,4,3,2,4,1,3,NA,5,4,FALSE,FALSE,0.1,FALSE,5,FALSE,FALSE,0,FALSE,1.24819558712073,1.24819558712073
"R00585","45-64","Female","Graduate","South",461,"Correct",2,4,4,4,NA,5,2,1,NA,3,FALSE,FALSE,0.2,FALSE,5,FALSE,FALSE,0,FALSE,0.950703807680351,0.950703807680351
"R00586","30-44","Male","Some college","South",569,"Correct",3,4,4,5,NA,3,4,2,NA,2,FALSE,FALSE,0.2,FALSE,4,FALSE,FALSE,0,FALSE,0.728245222622209,0.728245222622209
"R00587","45-64","Female","High school or less","Midwest",707,"Correct",4,1,5,2,2,4,3,4,3,1,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,1.81342913622818,1.81342913622818
"R00588","45-64","Male","Graduate","Northeast",440,"Correct",5,5,4,2,5,2,1,4,4,1,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,1.27179595919886,1.27179595919886
"R00589","18-29","Male","Some college","Northeast",234,"Correct",2,5,3,4,5,2,3,2,3,2,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.641697820079447,0.641697820079447
"R00590","18-29","Female","Some college","Northeast",407,"Correct",3,1,3,4,3,2,3,3,1,2,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.479687450268365,0.479687450268365
"R00591","45-64","Female","Graduate","Northeast",1173,"Correct",5,1,3,1,3,2,1,1,4,4,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.950703807680351,0.950703807680351
"R00592","30-44","Female","Some college","South",245,"Correct",2,3,2,3,2,4,3,5,4,5,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.544384105849878,0.544384105849878
"R00593","30-44","Female","Some college","South",247,"Correct",3,5,5,4,1,3,4,4,4,5,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.544384105849878,0.544384105849878
"R00594","18-29","Female","Graduate","West",344,"Correct",4,5,3,5,4,4,5,2,2,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.431030496924718,0.431030496924718
"R00595","30-44","Female","Bachelor's","West",116,"Correct",1,4,5,3,4,1,4,4,1,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.401560799478044,0.401560799478044
"R00596","30-44","Male","Graduate","Midwest",212,"Correct",1,3,4,1,5,3,5,4,4,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.65437588582793,0.65437588582793
"R00597","18-29","Female","Some college","West",166,"Correct",5,4,3,5,3,1,3,2,5,5,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.479687450268365,0.479687450268365
"R00598","65+","Male","Graduate","West",799,"Correct",4,4,4,5,3,5,5,4,3,1,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,2.44261921188589,2.44261921188589
"R00599","18-29","Female","Graduate","West",737,"Correct",4,3,4,2,4,5,3,2,3,5,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.431030496924718,0.431030496924718
"R00600","65+","Other","Graduate","Northeast",231,"Correct",3,2,3,5,5,4,3,3,5,5,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.677341331696561,0.677341331696561
"R00601","18-29","Male","Some college","West",563,"Correct",4,4,5,3,4,3,3,3,4,4,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,0.641697820079447,0.641697820079447
"R00602","18-29","Female","Some college","Northeast",353,"Correct",4,5,4,3,2,2,4,4,4,2,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.479687450268365,0.479687450268365
"R00603","18-29","Female","Graduate","Northeast",448,"Correct",3,2,NA,1,5,4,3,3,5,3,FALSE,FALSE,0.1,FALSE,5,FALSE,FALSE,0,FALSE,0.431030496924718,0.431030496924718
"R00604","18-29","Female","Some college","Midwest",993,"Correct",1,NA,4,2,2,2,5,4,1,4,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,0.479687450268365,0.479687450268365
"R00605","30-44","Male","Some college","South",145,"Incorrect",1,4,3,3,2,5,5,5,4,5,FALSE,FALSE,0,FALSE,5,FALSE,TRUE,1,FALSE,0.728245222622209,0.728245222622209
"R00606","30-44","Female","Graduate","Northeast",366,"Correct",3,2,5,4,1,4,4,2,3,3,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.489164666557602,0.489164666557602
"R00607","45-64","Female","Bachelor's","West",519,"Correct",4,2,2,4,3,NA,4,3,2,3,TRUE,FALSE,0.1,FALSE,3,FALSE,FALSE,1,FALSE,0.78044349311969,0.78044349311969
"R00608","18-29","Female","Bachelor's","South",144,"Incorrect",4,5,4,1,4,4,4,2,5,2,FALSE,FALSE,0,FALSE,4,FALSE,TRUE,1,FALSE,0.353837803050166,0.353837803050166
"R00609","30-44","Female","High school or less","Midwest",53,"Correct",1,1,5,5,3,3,1,3,4,3,FALSE,TRUE,0,FALSE,4,FALSE,FALSE,1,FALSE,0.933061855419799,0.933061855419799
"R00610","45-64","Female","Some college","West",709,"Correct",2,3,4,2,3,3,4,3,2,3,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,1.05802417397455,1.05802417397455
"R00611","30-44","Female","Bachelor's","South",389,"Correct",2,5,2,5,4,5,2,4,3,2,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.401560799478044,0.401560799478044
"R00612","18-29","Other","High school or less","Midwest",447,"Correct",1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,0,FALSE,1,TRUE,FALSE,1,FALSE,0.304991243856476,0.304991243856476
"R00614","18-29","Female","Bachelor's","West",489,"Correct",3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,FALSE,1,TRUE,FALSE,1,FALSE,0.353837803050166,0.353837803050166
"R00615","65+","Male","Some college","Northeast",604,"Correct",5,4,3,4,5,5,4,5,4,4,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,2.71835471059653,2.71835471059653
"R00616","18-29","Female","Some college","South",396,"Correct",2,2,2,2,2,2,2,2,2,2,FALSE,FALSE,0,FALSE,1,TRUE,FALSE,1,FALSE,0.479687450268365,0.479687450268365
"R00617","45-64","Male","Bachelor's","West",146,"Correct",1,3,3,3,5,1,3,3,5,5,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,1.04403166676533,1.04403166676533
"R00618","18-29","Male","Some college","Northeast",982,"Correct",3,3,5,5,5,4,4,4,4,4,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,0.641697820079447,0.641697820079447
"R00619","45-64","Male","Bachelor's","West",281,"Correct",5,5,2,3,4,5,4,5,4,2,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,1.04403166676533,1.04403166676533
"R00620","30-44","Female","Bachelor's","South",327,"Correct",2,4,2,4,5,4,3,3,4,5,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.401560799478044,0.401560799478044
"R00621","30-44","Female","High school or less","South",335,"Correct",1,2,3,2,3,4,4,4,1,2,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.933061855419799,0.933061855419799
"R00622","18-29","Female","Some college","West",486,"Correct",2,4,3,2,3,2,3,3,4,2,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,0.479687450268365,0.479687450268365
"R00623","30-44","Female","Bachelor's","Midwest",403,"Correct",4,2,2,4,1,1,4,2,3,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.401560799478044,0.401560799478044
"R00624","18-29","Male","High school or less","South",535,"Correct",1,4,1,4,5,5,3,4,4,2,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,1.09985532675945,1.09985532675945
"R00625","45-64","Female","High school or less","South",332,"Correct",5,5,5,5,5,5,5,5,5,5,FALSE,FALSE,0,FALSE,1,TRUE,FALSE,1,FALSE,1.81342913622818,1.81342913622818
"R00626","30-44","Male","Graduate","Midwest",444,"Correct",1,4,2,3,3,4,4,3,2,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.65437588582793,0.65437588582793
"R00627","45-64","Female","High school or less","Midwest",500,"Correct",2,2,2,2,2,2,2,2,2,2,FALSE,FALSE,0,FALSE,1,TRUE,FALSE,1,FALSE,1.81342913622818,1.81342913622818
"R00628","45-64","Other","Some college","Northeast",650,"Correct",3,3,1,3,1,3,4,3,4,3,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,0.392481876067159,0.392481876067159
"R00629","30-44","Male","High school or less","Northeast",317,"Correct",2,5,1,4,2,4,3,3,2,3,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,1.24819558712073,1.24819558712073
"R00630","65+","Male","Some college","Midwest",503,"Correct",5,5,1,2,2,4,5,3,4,1,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,2.71835471059653,2.71835471059653
"R00631","30-44","Male","Some college","Northeast",548,"Correct",4,2,5,3,4,3,4,1,NA,1,FALSE,FALSE,0.1,FALSE,5,FALSE,FALSE,0,FALSE,0.728245222622209,0.728245222622209
"R00632","18-29","Female","Bachelor's","West",421,"Correct",4,4,3,4,5,2,5,4,3,2,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.353837803050166,0.353837803050166
"R00633","30-44","Female","Bachelor's","Midwest",373,"Correct",2,4,5,4,5,1,5,4,3,3,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.401560799478044,0.401560799478044
"R00634","45-64","Female","Graduate","South",774,"Correct",3,5,4,2,2,4,4,2,4,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.950703807680351,0.950703807680351
"R00635","30-44","Female","Bachelor's","Midwest",503,"Correct",4,NA,1,5,2,3,4,4,3,2,FALSE,FALSE,0.1,FALSE,5,FALSE,FALSE,0,FALSE,0.401560799478044,0.401560799478044
"R00636","45-64","Female","Some college","South",96,"Correct",5,4,4,5,3,3,3,4,4,5,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,1.05802417397455,1.05802417397455
"R00637","45-64","Male","Some college","South",392,"Correct",3,5,1,2,4,3,4,3,1,4,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,1.41536286940797,1.41536286940797
"R00638","18-29","Female","Bachelor's","South",339,"Correct",5,4,2,4,3,4,NA,2,2,2,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,0.353837803050166,0.353837803050166
"R00639","18-29","Male","Some college","South",482,"Correct",2,5,4,5,5,5,4,1,4,5,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.641697820079447,0.641697820079447
"R00640","18-29","Male","Graduate","West",530,"Correct",3,2,2,2,4,5,5,4,4,1,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.576607393229926,0.576607393229926
"R00641","65+","Male","High school or less","West",535,"Correct",1,3,5,4,5,4,3,3,3,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,4.65919754581849,3.482883253014
"R00642","18-29","Female","Bachelor's","South",639,"Correct",2,2,4,2,1,4,4,3,2,5,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.353837803050166,0.353837803050166
"R00643","18-29","Female","Some college","South",25,"Correct",3,2,5,3,4,4,4,3,3,3,FALSE,TRUE,0,FALSE,4,FALSE,FALSE,1,FALSE,0.479687450268365,0.479687450268365
"R00644","18-29","Male","Some college","West",181,"Incorrect",3,2,3,5,2,4,4,4,3,2,FALSE,FALSE,0,FALSE,4,FALSE,TRUE,1,FALSE,0.641697820079447,0.641697820079447
"R00645","18-29","Female","Bachelor's","Midwest",397,"Correct",4,3,3,4,4,4,NA,4,4,4,FALSE,FALSE,0.1,FALSE,2,FALSE,FALSE,0,FALSE,0.353837803050166,0.353837803050166
"R00646","65+","Female","Bachelor's","West",367,"Correct",2,3,4,4,4,1,2,5,2,4,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,1.4989246162461,1.4989246162461
"R00647","65+","Male","High school or less","West",55,"Correct",4,4,2,3,4,3,1,2,3,4,FALSE,TRUE,0,FALSE,4,FALSE,FALSE,1,FALSE,4.65919754581849,3.482883253014
"R00648","18-29","Female","Graduate","South",859,"Correct",3,3,2,4,3,3,3,4,1,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.431030496924718,0.431030496924718
"R00649","45-64","Female","Graduate","Northeast",402,"Correct",5,1,4,4,2,1,4,3,4,4,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.950703807680351,0.950703807680351
"R00650","30-44","Female","High school or less","South",165,"Correct",1,3,3,4,3,2,4,3,1,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.933061855419799,0.933061855419799
"R00651","45-64","Male","Bachelor's","Northeast",900,"Correct",4,3,3,2,4,4,3,3,4,4,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,1.04403166676533,1.04403166676533
"R00652","18-29","Male","Bachelor's","Northeast",540,"Correct",4,4,1,4,4,2,4,NA,3,3,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,0.473343521394948,0.473343521394948
"R00653","45-64","Female","Graduate","Northeast",388,"Correct",1,3,3,4,5,3,5,4,5,NA,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,0.950703807680351,0.950703807680351
"R00654","30-44","Female","Graduate","Midwest",630,"Correct",3,4,1,5,5,2,4,4,2,4,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.489164666557602,0.489164666557602
"R00655","18-29","Male","Bachelor's","Midwest",436,"Correct",1,2,5,3,3,2,4,2,4,4,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.473343521394948,0.473343521394948
"R00656","30-44","Male","Some college","Midwest",1597,"Correct",3,3,3,2,3,1,5,3,4,3,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.728245222622209,0.728245222622209
"R00657","18-29","Female","Bachelor's","Northeast",312,"Correct",1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,0,FALSE,1,TRUE,FALSE,1,FALSE,0.353837803050166,0.353837803050166
"R00658","18-29","Male","Some college","South",456,"Correct",3,4,4,3,1,5,4,3,3,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.641697820079447,0.641697820079447
"R00659","45-64","Female","Bachelor's","South",233,"Correct",4,4,2,3,3,3,1,4,2,2,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.78044349311969,0.78044349311969
"R00660","65+","Female","Bachelor's","Midwest",195,"Correct",2,4,4,4,4,4,2,5,3,5,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,1.4989246162461,1.4989246162461
"R00661","30-44","Male","Some college","South",648,"Correct",4,1,1,3,3,3,4,4,3,3,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,0.728245222622209,0.728245222622209
"R00662","30-44","Female","Graduate","Midwest",880,"Correct",1,4,4,3,2,3,4,2,4,5,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.489164666557602,0.489164666557602
"R00663","18-29","Female","Bachelor's","South",642,"Incorrect",3,2,2,5,5,1,5,3,2,4,FALSE,FALSE,0,FALSE,5,FALSE,TRUE,1,FALSE,0.353837803050166,0.353837803050166
"R00664","30-44","Male","Graduate","West",198,"Correct",1,4,1,5,3,2,3,5,2,2,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.65437588582793,0.65437588582793
"R00665","30-44","Female","Graduate","Midwest",540,"Correct",4,4,1,5,5,3,5,2,4,4,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.489164666557602,0.489164666557602
"R00666","18-29","Female","Bachelor's","Midwest",250,"Correct",3,1,4,1,4,2,5,2,3,4,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.353837803050166,0.353837803050166
"R00667","30-44","Female","Graduate","West",536,"Correct",4,4,1,3,2,5,4,3,4,2,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.489164666557602,0.489164666557602
"R00668","45-64","Female","Some college","Midwest",131,"Correct",3,5,2,2,4,4,5,2,3,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,1.05802417397455,1.05802417397455
"R00669","30-44","Male","Some college","Northeast",839,"Correct",3,5,2,4,3,3,5,5,5,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.728245222622209,0.728245222622209
"R00670","45-64","Male","Some college","Midwest",1206,"Correct",3,3,3,4,4,5,5,1,4,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,1.41536286940797,1.41536286940797
"R00671","18-29","Female","High school or less","Northeast",469,"Correct",4,5,NA,4,2,4,2,3,3,3,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,0.822173273538629,0.822173273538629
"R00672","45-64","Female","Bachelor's","South",892,"Correct",3,4,3,2,4,3,4,1,5,3,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.78044349311969,0.78044349311969
"R00673","18-29","Male","Graduate","Midwest",284,"Correct",3,4,4,3,1,5,5,3,1,2,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.576607393229926,0.576607393229926
"R00674","18-29","Male","Graduate","Midwest",386,"Correct",3,4,3,1,2,1,3,2,4,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.576607393229926,0.576607393229926
"R00675","30-44","Male","Graduate","Midwest",667,"Correct",4,5,2,5,2,1,4,4,5,5,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.65437588582793,0.65437588582793
"R00676","45-64","Female","Bachelor's","South",439,"Correct",5,3,5,3,2,3,4,4,4,5,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.78044349311969,0.78044349311969
"R00677","45-64","Female","Some college","Midwest",213,"Correct",5,4,5,4,4,2,3,3,4,2,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,1.05802417397455,1.05802417397455
"R00678","45-64","Male","Graduate","Midwest",390,"Correct",1,3,3,4,4,3,1,3,3,4,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,1.27179595919886,1.27179595919886
"R00679","18-29","Female","High school or less","West",348,"Correct",NA,3,2,3,2,4,4,5,4,3,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,0.822173273538629,0.822173273538629
"R00680","65+","Male","Some college","West",335,"Correct",3,3,1,4,4,1,2,4,4,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,2.71835471059653,2.71835471059653
"R00681","18-29","Female","Some college","Northeast",652,"Correct",5,4,5,2,4,5,3,2,5,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.479687450268365,0.479687450268365
"R00682","30-44","Male","High school or less","West",986,"Correct",4,1,3,3,5,4,4,5,4,2,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,1.24819558712073,1.24819558712073
"R00683","18-29","Male","Bachelor's","South",484,"Correct",4,4,1,4,4,4,4,4,3,4,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,0.473343521394948,0.473343521394948
"R00684","18-29","Male","Bachelor's","Midwest",522,"Correct",4,4,2,3,1,2,4,5,4,NA,FALSE,FALSE,0.1,FALSE,5,FALSE,FALSE,0,FALSE,0.473343521394948,0.473343521394948
"R00685","45-64","Female","Graduate","South",629,"Correct",1,5,3,3,4,3,5,2,1,3,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.950703807680351,0.950703807680351
"R00686","18-29","Male","High school or less","Northeast",430,"Correct",3,4,3,4,5,4,1,3,2,5,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,1.09985532675945,1.09985532675945
